id,active,https,cros,preferred,host,country_code,province,city,ver,operator,lon,lat,times,high_speed,sponsor,sponsor_url,current_version,distance,pingUrl,downloadUrl,uploadUrl,websocketUrl
540,1,1,1,0,speed.open.ad.jp.prod.hosts.ooklaserver.net:8080,JP,东京都,东京,1,SoftEther,139.6833,35.6833,0,0,云测节点-JP,http://www.speedtest.cn/cloud,,1,https://speed.open.ad.jp.prod.hosts.ooklaserver.net:8080/hello,https://speed.open.ad.jp.prod.hosts.ooklaserver.net:8080/download,https://speed.open.ad.jp.prod.hosts.ooklaserver.net:8080/upload,wss://speed.open.ad.jp.prod.hosts.ooklaserver.net:8080/ws
403529,1,0,1,0,speed.open.ad.jp:8080,JP,东京都,东京,1,SoftEther,139.6833,35.6833,0,0,云测节点-JP,http://www.speedtest.cn/cloud,,1488,http://speed.open.ad.jp:8080/hello,http://speed.open.ad.jp:8080/download,http://speed.open.ad.jp:8080/upload,ws://speed.open.ad.jp:8080/ws
1072,1,1,0,0,speedtest-xg-tokyo.glbb.ne.jp.prod.hosts.ooklaserver.net:8080,JP,冲绳县,JP,1,,139.6833,35.6833,0,0,云测节点-JP,http://www.speedtest.cn/cloud,,1,https://speedtest-xg-tokyo.glbb.ne.jp.prod.hosts.ooklaserver.net:8080/hello,https://speedtest-xg-tokyo.glbb.ne.jp.prod.hosts.ooklaserver.net:8080/download,https://speedtest-xg-tokyo.glbb.ne.jp.prod.hosts.ooklaserver.net:8080/upload,wss://speedtest-xg-tokyo.glbb.ne.jp.prod.hosts.ooklaserver.net:8080/ws
428109,1,0,1,0,jp-nperf.verizon.net:8080,JP,,unknown,1,,139.6833,35.6833,0,0,云测节点-JP,http://www.speedtest.cn/,,1,http://jp-nperf.verizon.net:8080/hello,http://jp-nperf.verizon.net:8080/download,http://jp-nperf.verizon.net:8080/upload,ws://jp-nperf.verizon.net:8080/ws
428132,1,1,1,0,jp-nperf.verizon.net.prod.hosts.ooklaserver.net:8080,JP,,unknown,1,,139.6833,35.6833,0,0,云测节点-JP,http://www.speedtest.cn/,,1,https://jp-nperf.verizon.net.prod.hosts.ooklaserver.net:8080/hello,https://jp-nperf.verizon.net.prod.hosts.ooklaserver.net:8080/download,https://jp-nperf.verizon.net.prod.hosts.ooklaserver.net:8080/upload,wss://jp-nperf.verizon.net.prod.hosts.ooklaserver.net:8080/ws
403530,1,0,0,0,speedtest-xg-tokyo.glbb.ne.jp:8080,JP,冲绳县,JP,1,,139.6833,35.6833,0,0,云测节点-JP,http://www.speedtest.cn/cloud,,1,http://speedtest-xg-tokyo.glbb.ne.jp:8080/hello,http://speedtest-xg-tokyo.glbb.ne.jp:8080/download,http://speedtest-xg-tokyo.glbb.ne.jp:8080/upload,ws://speedtest-xg-tokyo.glbb.ne.jp:8080/ws
429740,1,1,0,0,speedtest.ddps.jp.prod.hosts.ooklaserver.net:8080,JP,,Tokyo,1,,139.6833,35.6833,0,0,云测节点-JP,http://www.speedtest.cn/,,1,https://speedtest.ddps.jp.prod.hosts.ooklaserver.net:8080/hello,https://speedtest.ddps.jp.prod.hosts.ooklaserver.net:8080/download,https://speedtest.ddps.jp.prod.hosts.ooklaserver.net:8080/upload,wss://speedtest.ddps.jp.prod.hosts.ooklaserver.net:8080/ws
428291,1,1,0,0,ty8.speedtest.gslnetworks.com.prod.hosts.ooklaserver.net:8080,JP,,unknown,1,,139.6833,35.6833,0,0,云测节点-JP,http://www.speedtest.cn/,,1488,https://ty8.speedtest.gslnetworks.com.prod.hosts.ooklaserver.net:8080/hello,https://ty8.speedtest.gslnetworks.com.prod.hosts.ooklaserver.net:8080/download,https://ty8.speedtest.gslnetworks.com.prod.hosts.ooklaserver.net:8080/upload,wss://ty8.speedtest.gslnetworks.com.prod.hosts.ooklaserver.net:8080/ws
403531,1,0,0,0,jp.as.speedtest.i3d.net:8080,JP,东京都,东京,1,,139.6833,35.6833,0,0,云测节点-JP,http://www.speedtest.cn/cloud,,1,http://jp.as.speedtest.i3d.net:8080/hello,http://jp.as.speedtest.i3d.net:8080/download,http://jp.as.speedtest.i3d.net:8080/upload,ws://jp.as.speedtest.i3d.net:8080/ws
429804,1,1,1,0,speedtest.jp230.hnd.jp.ctcsci.com.prod.hosts.ooklaserver.net:8080,JP,,Tokyo,1,,139.6833,35.6833,0,0,云测节点-JP,http://www.speedtest.cn/,,1,https://speedtest.jp230.hnd.jp.ctcsci.com.prod.hosts.ooklaserver.net:8080/hello,https://speedtest.jp230.hnd.jp.ctcsci.com.prod.hosts.ooklaserver.net:8080/download,https://speedtest.jp230.hnd.jp.ctcsci.com.prod.hosts.ooklaserver.net:8080/upload,wss://speedtest.jp230.hnd.jp.ctcsci.com.prod.hosts.ooklaserver.net:8080/ws
409249,1,0,0,0,lg-tok.fdcservers.net:8080,JP,,unknown,1,,139.6833,35.6833,0,0,云测节点-JP,http://www.speedtest.cn/,,1495,http://lg-tok.fdcservers.net:8080/hello,http://lg-tok.fdcservers.net:8080/download,http://lg-tok.fdcservers.net:8080/upload,ws://lg-tok.fdcservers.net:8080/ws
403533,1,1,1,0,ookla.mbspeed.net:8080,JP,,JP,1,,139.6833,35.6833,0,0,云测节点-JP,http://www.speedtest.cn/cloud,,1,https://ookla.mbspeed.net:8080/hello,https://ookla.mbspeed.net:8080/download,https://ookla.mbspeed.net:8080/upload,wss://ookla.mbspeed.net:8080/ws
425621,1,0,1,0,speedtest-dc09.enzu.com:8080,JP,,unknown,1,,139.6833,35.6833,0,0,云测节点-JP,http://www.speedtest.cn/,,1,http://speedtest-dc09.enzu.com:8080/hello,http://speedtest-dc09.enzu.com:8080/download,http://speedtest-dc09.enzu.com:8080/upload,ws://speedtest-dc09.enzu.com:8080/ws
429322,1,1,1,0,tyo.speedtest.contabo.net:8080,JP,,Tokyo,1,,139.6833,35.6833,0,0,云测节点-JP,http://www.speedtest.cn/,,1,https://tyo.speedtest.contabo.net:8080/hello,https://tyo.speedtest.contabo.net:8080/download,https://tyo.speedtest.contabo.net:8080/upload,wss://tyo.speedtest.contabo.net:8080/ws
