id,active,https,cros,preferred,host,country_code,province,city,ver,operator,lon,lat,times,high_speed,sponsor,sponsor_url,current_version,distance,pingUrl,downloadUrl,uploadUrl,websocketUrl
732,1,1,1,0,speedtest1.taipeinet.com.tw.prod.hosts.ooklaserver.net:8080,TW,台湾,中国台湾,1,,121.5333,25.0333,0,0,云测节点-TW,http://www.speedtest.cn/cloud,,608,https://speedtest1.taipeinet.com.tw.prod.hosts.ooklaserver.net:8080/hello,https://speedtest1.taipeinet.com.tw.prod.hosts.ooklaserver.net:8080/download,https://speedtest1.taipeinet.com.tw.prod.hosts.ooklaserver.net:8080/upload,wss://speedtest1.taipeinet.com.tw.prod.hosts.ooklaserver.net:8080/ws
319,1,1,0,0,fetkgx1.seed.net.tw.prod.hosts.ooklaserver.net:8080,TW,台湾,中国台湾,1,远传电讯,120.9934,24.8347,0,0,云测节点-TW,http://www.speedtest.cn/cloud,,1125,https://fetkgx1.seed.net.tw.prod.hosts.ooklaserver.net:8080/hello,https://fetkgx1.seed.net.tw.prod.hosts.ooklaserver.net:8080/download,https://fetkgx1.seed.net.tw.prod.hosts.ooklaserver.net:8080/upload,wss://fetkgx1.seed.net.tw.prod.hosts.ooklaserver.net:8080/ws
404332,1,0,0,0,fetkgx1.seed.net.tw:8080,TW,台湾,中国台湾,1,远传电讯,120.9934,24.8347,0,0,云测节点-TW,http://www.speedtest.cn/cloud,,1125,http://fetkgx1.seed.net.tw:8080/hello,http://fetkgx1.seed.net.tw:8080/download,http://fetkgx1.seed.net.tw:8080/upload,ws://fetkgx1.seed.net.tw:8080/ws
427588,1,1,1,0,kp-speed.kbro.com.tw:8080,TW,,中国台湾,1,,121.5654,25.0329,0,0,云测节点-TW,http://www.speedtest.cn/,,1894,https://kp-speed.kbro.com.tw:8080/hello,https://kp-speed.kbro.com.tw:8080/download,https://kp-speed.kbro.com.tw:8080/upload,wss://kp-speed.kbro.com.tw:8080/ws
404300,1,0,1,0,speedtest.taifo.com.tw:8080,TW,台湾,中国台湾,1,,121.5635,25.0374,0,0,云测节点-TW,http://www.speedtest.cn/cloud,,1894,http://speedtest.taifo.com.tw:8080/hello,http://speedtest.taifo.com.tw:8080/download,http://speedtest.taifo.com.tw:8080/upload,ws://speedtest.taifo.com.tw:8080/ws
427324,1,1,1,0,yms-speed.kbro.com.tw:8080,TW,,中国台湾,1,,121.5654,25.0329,0,0,云测节点-TW,http://www.speedtest.cn/,,1894,https://yms-speed.kbro.com.tw:8080/hello,https://yms-speed.kbro.com.tw:8080/download,https://yms-speed.kbro.com.tw:8080/upload,wss://yms-speed.kbro.com.tw:8080/ws
427483,1,0,1,0,sptdad.taiwanmobile.com:8080,TW,,中国台湾,1,,121.5434,25.0249,0,0,云测节点-TW,http://www.speedtest.cn/,,1896,http://sptdad.taiwanmobile.com:8080/hello,http://sptdad.taiwanmobile.com:8080/download,http://sptdad.taiwanmobile.com:8080/upload,ws://sptdad.taiwanmobile.com:8080/ws
427294,1,1,1,0,tc-speed.kbro.com.tw:8080,TW,,中国台湾,1,,121.5654,25.033,0,0,云测节点-TW,http://www.speedtest.cn/,,1418,https://tc-speed.kbro.com.tw:8080/hello,https://tc-speed.kbro.com.tw:8080/download,https://tc-speed.kbro.com.tw:8080/upload,wss://tc-speed.kbro.com.tw:8080/ws
417216,1,0,1,0,sptdad.taiwanmobile.com.prod.hosts.ooklaserver.net:8080,TW,,中国台湾,1,,121.5434,25.0249,0,0,云测节点-TW,http://www.speedtest.cn/,,1896,http://sptdad.taiwanmobile.com.prod.hosts.ooklaserver.net:8080/hello,http://sptdad.taiwanmobile.com.prod.hosts.ooklaserver.net:8080/download,http://sptdad.taiwanmobile.com.prod.hosts.ooklaserver.net:8080/upload,ws://sptdad.taiwanmobile.com.prod.hosts.ooklaserver.net:8080/ws
738,1,1,1,0,speedtest.taifo.com.tw.prod.hosts.ooklaserver.net:8080,TW,台湾,中国台湾,1,,121.5635,25.0374,0,0,云测节点-TW,http://www.speedtest.cn/cloud,,1894,https://speedtest.taifo.com.tw.prod.hosts.ooklaserver.net:8080/hello,https://speedtest.taifo.com.tw.prod.hosts.ooklaserver.net:8080/download,https://speedtest.taifo.com.tw.prod.hosts.ooklaserver.net:8080/upload,wss://speedtest.taifo.com.tw.prod.hosts.ooklaserver.net:8080/ws
